id,vernacularName,language,locality,countryCode,source,lexicon,contributor,created
112581,Sumec obycajný,sk,"","",http://www.catalogueoflife.org/annual-checklist/details/species/id/10081697/common/84360,Slovak,iSea,2021-07-13T15:09:04Z
48156,Zubác obycajný,sk,"","",http://www.catalogueoflife.org/annual-checklist/details/species/id/10071449/common/135180,Slovak,iSea,2021-07-14T18:17:49Z
128274,Tolstolob biely,sk,"","",http://www.catalogueoflife.org/annual-checklist/details/species/id/10059694/common/257226,Slovak,Wich’yanan (Jay) Limparungpatthanakij,2021-07-15T15:29:13Z
102975,Vyza,sk,"","",,Slovak,Zane Roskoph,2021-07-16T12:06:03Z
620243,Lipen bajkalsky,sk,"","",http://www.catalogueoflife.org/annual-checklist/details/species/id/10078756/common/93188,Slovak,,2021-07-16T12:36:26Z
49590,Ostracka cierna,sk,"","",http://www.catalogueoflife.org/annual-checklist/details/species/id/10069302/common/103687,Slovak,,2021-07-16T19:39:54Z
49587,Ostracka lososovitá,sk,"","",http://www.catalogueoflife.org/annual-checklist/details/species/id/10069306/common/103598,Slovak,Victor HOYEAU,2021-07-16T19:50:26Z
124815,lopúch plstnatý,sk,"","",,Slovak,Marek Hrušovský,2021-07-23T12:02:41Z
469472,jabloň nízka,sk,"","",https://www.inaturalist.org/taxon_names/2054418/edit,Slovak,,2021-07-30T01:52:16Z
41970,Jaguár americký,sk,"","",,Slovak,Zane Roskoph,2021-07-30T12:17:19Z
41972,Leopard obláčikový,sk,"","",,Slovak,Zane Roskoph,2021-07-30T13:02:23Z
74753,Leopard Diardov,sk,"","",,Slovak,Zane Roskoph,2021-07-30T13:09:27Z
50873,Žralok modrý,sk,"","",,Slovak,Zane Roskoph,2021-07-30T14:07:42Z
84996,Žralok belavý,sk,"","",,Slovak,Zane Roskoph,2021-07-30T14:52:34Z
26076,Krokodíl filipínsky,sk,"","",,Slovak,Zane Roskoph,2021-07-30T15:09:22Z
1239449,šeflera stromovitá,sk,"","",https://www.inaturalist.org/taxon_names/2054045/edit,Slovak,Cheng-Te Hsu,2021-07-30T20:44:01Z
42007,Puma americká,sk,"","",,Slovak,Zane Roskoph,2021-08-01T01:54:57Z
539233,Korytnačka obrovská,sk,"","",,Slovak,Zane Roskoph,2021-08-01T16:55:06Z
18910,alexander seychelský,sk,"","",,Slovak,Zane Roskoph,2021-08-01T17:35:32Z
30472,Kobra kráľovská,sk,"","",,Slovak,Zane Roskoph,2021-08-02T18:38:34Z
30472,Okuliarnik kráľovský,sk,"","",,Slovak,Zane Roskoph,2021-08-02T18:38:49Z
14301,pipra modrochrbtá,sk,"","",,Slovak,Zane Roskoph,2021-08-02T20:44:28Z
26081,Krokodíl orinocký,sk,"","",,Slovak,Zane Roskoph,2021-08-02T23:31:43Z
2107,morkovec hvízdavý,sk,"","",,Slovak,Zane Roskoph,2021-08-02T23:46:40Z
144644,momot trinidadský,sk,"","",,Slovak,Zane Roskoph,2021-08-03T00:07:55Z
52188,Žralok veľrybí,sk,"","",,Slovak,Zane Roskoph,2021-08-03T14:08:39Z
112841,Ospalec grónsky,sk,"","",https://eol.org/pages/46560310,Slovak,wsyxbcl,2021-08-03T15:35:40Z
10421,krivonos škótsky,sk,"","",,Slovak,Zane Roskoph,2021-08-06T15:20:00Z
1330,prepelka bradatá,sk,"","",,Slovak,Zane Roskoph,2021-08-09T19:17:19Z
12711,drozd bielohrdlý,sk,"","",https://eol.org/pages/45510229,Slovak,,2021-08-09T19:27:13Z
339893,olivec žltoprsý,sk,"","",https://eol.org/pages/45511955,Slovak,,2021-08-09T19:35:01Z
887383,Hraboš severský,sk,"","",,Slovak,Zane Roskoph,2021-08-10T11:47:24Z
123356,citrónovník médsky,sk,"","",,Slovak,Zane Roskoph,2021-08-10T12:48:47Z
146565,Leguán nosorohý,sk,"","",,Slovak,Zane Roskoph,2021-08-10T15:34:25Z
117182,trsteniarik nauruský,sk,"","",,Slovak,Zane Roskoph,2021-08-10T15:50:08Z
3451,nachovka dlhozobá,sk,"","",https://eol.org/pages/1049711,Slovak,,2021-08-11T11:46:19Z
144516,čajka lávová,sk,"","",https://eol.org/pages/1049306,Slovak,,2021-08-11T11:58:25Z
4555,čajka biela,sk,"","",https://eol.org/pages/45509269,Slovak,,2021-08-11T12:07:25Z
4564,čajka lastovičia,sk,"","",https://eol.org/pages/45509264,Slovak,,2021-08-11T12:37:31Z
367474,chriašteľ galapágsky,sk,"","",https://eol.org/pages/43001476,Slovak,,2021-08-11T15:06:34Z
3802,sula biela,sk,"","",https://eol.org/pages/45509065,Slovak,,2021-08-11T15:50:43Z
41724,Tuleň leopardí,sk,"","",,Slovak,Zane Roskoph,2021-08-11T19:29:58Z
200834,Hatéria bodkovaná,sk,"","",,Slovak,Zane Roskoph,2021-08-12T14:10:50Z
18941,Nestor kea,sk,"","",,Slovak,Zane Roskoph,2021-08-12T14:39:25Z
41955,Gepard,sk,"","",,Slovak,Zane Roskoph,2021-08-13T12:24:42Z
41955,Gepard štíhly,sk,"","",,Slovak,Zane Roskoph,2021-08-13T12:39:49Z
112581,Sumec veľký,sk,"","",,Slovak,Zane Roskoph,2021-08-14T18:25:33Z
41553,Vráskavec obrovský,sk,"","",,Slovak,Zane Roskoph,2021-08-15T15:21:31Z
41570,Veľryba biskajská,sk,"","",,Slovak,Zane Roskoph,2021-08-15T17:24:51Z
41461,Bieluha žltobiela,sk,"","",,Slovak,Zane Roskoph,2021-08-15T20:15:18Z
41964,Lev,sk,"","",,Slovak,Zane Roskoph,2021-08-24T15:22:07Z
41964,Lev púšťový,sk,"","",,Slovak,Zane Roskoph,2021-08-24T15:22:19Z
145337,motýlik modrobruchý,sk,"","",,Slovak,bornfeta,2021-08-25T04:58:54Z
74831,Leopard snežný,sk,"","",,Slovak,Zane Roskoph,2021-08-25T12:00:40Z
42407,Zubor lesný,sk,"","",,Slovak,Zane Roskoph,2021-08-25T13:59:30Z
42407,Zubor európsky,sk,"","",,Slovak,Zane Roskoph,2021-08-25T13:59:46Z
130796,Tiger sibírsky,sk,"","",,Slovak,Zane Roskoph,2021-08-26T14:45:10Z
130796,Tiger džungľový ussurijský,sk,"","",,Slovak,Zane Roskoph,2021-08-26T14:45:21Z
130796,Tiger ussurijský,sk,"","",,Slovak,Zane Roskoph,2021-08-26T14:45:33Z
130796,Tiger pásavý ussurijský,sk,"","",,Slovak,Zane Roskoph,2021-08-26T14:45:45Z
130796,Tiger amurský,sk,"","",,Slovak,Zane Roskoph,2021-08-26T14:46:15Z
41967,tiger,sk,"","",,Slovak,Zane Roskoph,2021-08-26T16:31:23Z
41967,tiger džungľový,sk,"","",,Slovak,Zane Roskoph,2021-08-26T16:31:33Z
130799,tiger jávsky,sk,"","",,Slovak,Zane Roskoph,2021-08-27T11:46:07Z
130793,Tiger bengálsky,sk,"","",,Slovak,Zane Roskoph,2021-08-27T12:39:14Z
130793,Tiger džungľový indický,sk,"","",,Slovak,Zane Roskoph,2021-08-27T12:39:25Z
130793,Tiger džungľový bengálsky,sk,"","",,Slovak,Zane Roskoph,2021-08-27T12:39:38Z
130793,Tiger indický,sk,"","",,Slovak,Zane Roskoph,2021-08-27T12:39:51Z
130793,Tiger pásavý bengálsky,sk,"","",,Slovak,Zane Roskoph,2021-08-27T12:40:06Z
130793,Tiger pásavý indický,sk,"","",,Slovak,Zane Roskoph,2021-08-27T12:40:20Z
130793,Tiger pruhovaný indický,sk,"","",,Slovak,Zane Roskoph,2021-08-27T12:40:33Z
130793,Tiger džungľový indočínsky,sk,"","",,Slovak,Zane Roskoph,2021-08-27T14:16:20Z
130793,Tiger pásavý indočínsky,sk,"","",,Slovak,Zane Roskoph,2021-08-27T14:16:42Z
130799,Tiger džungľový balijský,sk,"","",,Slovak,Zane Roskoph,2021-08-27T14:19:13Z
130799,Tiger balijský,sk,"","",,Slovak,Zane Roskoph,2021-08-27T14:19:29Z
130799,Tiger pásavý balijský,sk,"","",,Slovak,Zane Roskoph,2021-08-27T14:19:45Z
130799,Tiger pruhovaný balijský,sk,"","",,Slovak,Zane Roskoph,2021-08-27T14:19:58Z
27677,Jaskyniar vodný,sk,"","",,Slovak,Zane Roskoph,2021-08-27T15:14:08Z
130796,Tiger pruhovaný amurský,sk,"","",,Slovak,Zane Roskoph,2021-08-27T15:27:29Z
130796,Tiger pásavý amurský,sk,"","",,Slovak,Zane Roskoph,2021-08-27T15:27:40Z
130796,Tiger pruhovaný ussurijský,sk,"","",,Slovak,Zane Roskoph,2021-08-27T15:27:55Z
130796,Tiger džungľový amurský,sk,"","",,Slovak,Zane Roskoph,2021-08-27T15:28:09Z
130796,Tiger džungľový sibírsky,sk,"","",,Slovak,Zane Roskoph,2021-08-27T15:28:30Z
130796,Tiger pásavý sibírsky,sk,"","",,Slovak,Zane Roskoph,2021-08-27T15:28:46Z
130796,Tiger džungľový turanský,sk,"","",,Slovak,Zane Roskoph,2021-08-27T15:46:53Z
130796,Tiger turanský,sk,"","",,Slovak,Zane Roskoph,2021-08-27T15:47:04Z
900799,jarabina mukyňová,sk,"","",https://www.inaturalist.org/taxon_names/2259885/edit,Slovak,Sean Cozart,2021-09-02T20:25:32Z
1278719,bliktra sutinová,sk,"","",https://www.inaturalist.org/taxon_names/2149626/edit,Slovak,,2021-09-05T14:29:25Z
536019,Húževnatec chlpatý,sk,"","",https://www.inaturalist.org/taxon_names/2267633/edit,Slovak,,2021-09-07T22:44:07Z
362182,lišajníkovec štvorbodý,sk,"","",,Slovak,soviatko,2021-09-14T09:34:13Z
1280949,bedlička ostrošupinatá,sk,"","",https://www.inaturalist.org/taxon_names/2274329/edit,Slovak,,2021-09-15T13:09:36Z
55620,ľuľok sladkohorký,sk,"","",,Slovak,Marek Hrušovský,2021-09-28T19:06:14Z
1277867,jarabina oskorušová,sk,"","",,Slovak,Marek Hrušovský,2021-09-28T19:10:37Z
48622,kocúrnik obyčajný,sk,"","",,Slovak,Marek Hrušovský,2021-09-28T19:18:59Z
126149,Blyskavky,sk,"","",,Slovak,villu,2021-10-03T07:50:31Z
320832,pijak lužný,sk,"","",,Slovak,Marek Hrušovský,2021-10-10T12:17:02Z
1277891,jarabina brekyňová,sk,"","",,Slovak,Marek Hrušovský,2021-10-10T12:18:41Z
55846,vŕba rakytová,sk,"","",,Slovak,Marek Hrušovský,2021-10-10T12:21:27Z
333994,astra kopcová,sk,"","",,Slovak,Marek Hrušovský,2021-10-10T12:40:08Z
450330,brest väzový,sk,"","",,Slovak,Marek Hrušovský,2021-10-11T13:49:19Z
79461,brest hrabolistý,sk,"","",,Slovak,Marek Hrušovský,2021-10-11T13:50:46Z
475571,zlatovlások obyčajný,sk,Slovakia,SK,,Slovak,Martin Hromada,2021-10-12T11:26:04Z
127732,hrčiarka kalichová,sk,"","",,Slovak,Marek Hrušovský,2021-10-12T14:28:34Z
168330,vŕba krehká,sk,"","",,Slovak,Marek Hrušovský,2021-10-12T15:14:37Z
200942,dub zimný,sk,"","",,Slovak,Marek Hrušovský,2021-10-13T12:07:40Z
326871,strehúň južný,sk,"","",,Slovak,Marek Hrušovský,2021-11-03T19:18:47Z
324558,kalmáry,sk,"","",,Slovak,Johan Devos,2021-11-29T15:48:03Z
58320,jaseňovec metlinatý,sk,Slovakia,SK,,Slovak,Martin Hromada,2021-12-21T08:07:59Z
173412,Živorodka dúhová,sk,"","",,Slovak,Zane Roskoph,2021-12-24T00:32:49Z
1320685,oman britský,sk,"","",https://www.inaturalist.org/taxon_names/2226517/edit,Slovak,,2021-12-26T18:32:29Z
1117245,machurinka horská,sk,"","",https://www.inaturalist.org/taxon_names/2120841/edit,Slovak,,2022-01-05T12:12:46Z
68848,veronika lesklá,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-01-18T12:20:57Z
360081,kvetárik listový,sk,"","",,Slovak,Karol Ox,2022-02-23T18:28:04Z
207713,piadica kockovaná,sk,"","",,Slovak,Karol Ox,2022-03-08T16:00:11Z
49134,ohnivec šarlatový,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-03-21T17:57:42Z
124150,mravec čiernolesklý,sk,"","",,Slovak,Marek Hrušovský,2022-03-25T21:06:42Z
141731,ploštička obyčajná,sk,"","",,Slovak,Marek Hrušovský,2022-03-25T21:07:37Z
450816,fialka biela,sk,"","",,Slovak,Marek Hrušovský,2022-03-25T21:08:42Z
319417,krivec lúčny,sk,"","",,Slovak,Marek Hrušovský,2022-03-25T21:10:12Z
483180,fialka kopcová,sk,"","",,Slovak,Marek Hrušovský,2022-03-25T21:12:19Z
135331,marhuľa obyčajná,sk,"","",,Slovak,Marek Hrušovský,2022-03-25T21:13:15Z
411276,zlatovka prostredná,sk,"","",,Slovak,Marek Hrušovský,2022-03-25T21:14:35Z
119805,vtáčí zob,sk,"","",,Slovak,Marek Hrušovský,2022-03-25T21:17:03Z
63951,hruška obyčajná,sk,"","",,Slovak,Marek Hrušovský,2022-03-25T21:18:36Z
453562,piadivka mliečniková,sk,"","",,Slovak,Marek Hrušovský,2022-03-25T21:23:24Z
127103,mlynárik rezedový,sk,"","",,Slovak,Marek Hrušovský,2022-03-25T21:25:00Z
47533,Koralovce,sk,"","",,Slovak,John E. Christensen,2022-04-01T11:47:03Z
63142,Strunovce (okrúhlovce),sk,"","",,Slovak,John E. Christensen,2022-04-01T12:07:34Z
1286843,oriešok krátkozobý,sk,"","",,Slovak,max kirsch,2022-04-12T19:28:25Z
7596,Oriešok bahenný,sk,"","",,Slovak,max kirsch,2022-04-12T19:47:46Z
1289470,penica obyčajná,sk,"","",https://www.inaturalist.org/taxon_names/2055509/edit,Slovak,rjq,2022-04-18T21:00:34Z
51607,snežienka,sk,"","",,Slovak,nalagtus,2022-05-02T10:37:24Z
54428,hloh obyčajný,sk,"","",,Slovak,Marek Hrušovský,2022-05-03T20:08:38Z
163992,rakyt cyprusovitý,sk,"","",,Slovak,Marek Hrušovský,2022-05-03T20:10:12Z
327173,štítovka obilná,sk,"","",,Slovak,Marek Hrušovský,2022-05-08T14:07:27Z
52591,bystruša červenonohá,sk,"","",,Slovak,Marek Hrušovský,2022-05-08T14:09:54Z
148145,nosáčik žaluďový,sk,"","",,Slovak,Marek Hrušovský,2022-05-08T14:13:06Z
338214,krivonožec polokrídly,sk,"","",,Slovak,Marek Hrušovský,2022-05-08T14:18:31Z
154122,pavučinovec plazivý,sk,"","",,Slovak,Marek Hrušovský,2022-05-08T14:21:04Z
52703,stoklas mäkký,sk,"","",,Slovak,Marek Hrušovský,2022-05-08T14:25:17Z
371833,kručinka chlpatá,sk,"","",,Slovak,Marek Hrušovský,2022-05-08T14:29:21Z
118007,čiaška vosková,sk,"","",,Slovak,Marek Hrušovský,2022-05-09T16:01:32Z
180365,rozpadavec dlabaný,sk,"","",,Slovak,Marek Hrušovský,2022-05-10T15:38:20Z
56117,drobivka vankúšikovitá,sk,"","",,Slovak,Marek Hrušovský,2022-05-10T19:49:58Z
56306,vresovec mäsový,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-05-12T15:41:35Z
1289605,kormorán morský,sk,"","",https://www.inaturalist.org/taxon_names/2054300/edit,Slovak,,2022-05-15T03:08:02Z
123175,konárnik slivkový,sk,"","",,Slovak,Marek Hrušovský,2022-05-15T14:14:58Z
133488,podkovka chochlatá,sk,"","",,Slovak,Marek Hrušovský,2022-05-15T16:07:33Z
1392121,vodniak premenlivý,sk,"","",https://www.inaturalist.org/taxon_names/2121860/edit,Slovak,,2022-05-16T18:26:44Z
71141,psiarka lúčna,sk,"","",,Slovak,Marek Hrušovský,2022-05-17T15:19:25Z
159973,ostrica srstnatá,sk,"","",,Slovak,Marek Hrušovský,2022-05-20T10:28:47Z
55759,silenka červená,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-05-25T11:26:56Z
79441,parumanček nevoňavý,sk,"","",,Slovak,Michal,2022-05-27T18:53:11Z
158194,cesnak orešcový,sk,"","",,Slovak,Michal,2022-05-27T18:54:13Z
167973,roripa lesná,sk,"","",,Slovak,Michal,2022-05-27T18:55:10Z
79519,vinič hroznorodý,sk,"","",,Slovak,Michal,2022-05-27T18:57:11Z
486474,štiav kytkokvetý,sk,"","",,Slovak,Michal,2022-05-27T19:07:56Z
76897,hviezdnik ročný,sk,"","",,Slovak,Michal,2022-05-27T19:09:10Z
168750,rozchodník šesťradový,sk,"","",,Slovak,Michal,2022-05-27T19:10:34Z
55722,pakost lúčny,sk,"","",,Slovak,Michal,2022-05-27T19:11:04Z
61428,slizovec hnedý,sk,"","",,Slovak,Michal,2022-05-27T19:16:09Z
116735,rudbekia strapatá,sk,"","",,Slovak,Michal,2022-05-27T19:17:30Z
53104,prasatník krátkokoreňový,sk,"","",,Slovak,Michal,2022-05-27T19:18:07Z
47565,topoľ čierny,sk,"","",,Slovak,Michal,2022-05-27T19:20:44Z
170140,divozel sápovitý,sk,"","",,Slovak,Michal,2022-05-27T19:21:27Z
160279,nevädzovec frygický,sk,"","",,Slovak,Michal,2022-05-27T19:22:21Z
933404,nevädza poľná,sk,"","",,Slovak,Michal,2022-05-27T19:22:57Z
42161,daniel škvrnitý,sk,"","",,Slovak,Michal,2022-05-27T19:24:38Z
41850,vydra riečna,sk,"","",,Slovak,Michal,2022-05-27T19:26:16Z
160012,ostrica čiernoklasá,sk,"","",,Slovak,Michal,2022-05-27T19:26:49Z
97022,fuzáč veľký,sk,"","",,Slovak,Michal,2022-05-27T19:28:08Z
160689,plamienok celistvolistý,sk,"","",,Slovak,Michal,2022-05-27T19:28:35Z
55641,modráčik obyčajný,sk,"","",,Slovak,Michal,2022-05-27T19:30:41Z
51726,nezábudka roľná,sk,"","",,Slovak,Michal,2022-05-27T19:31:11Z
447128,bzdôška dravá,sk,"","",,Slovak,Michal,2022-05-27T19:34:18Z
556645,skokan krátkonohý,sk,"","",,Slovak,Michal,2022-05-27T19:34:57Z
42334,antilopa vraná,sk,"","",,Slovak,Michal Sloviak,2022-06-03T15:43:45Z
42332,antilopa konská,sk,"","",,Slovak,Michal Sloviak,2022-06-03T15:45:33Z
75192,antilopa losia,sk,"","",,Slovak,Michal Sloviak,2022-06-03T15:46:37Z
75191,antilopa Derbyho,sk,"","",,Slovak,Michal Sloviak,2022-06-03T15:47:23Z
74108,byvolec hirola,sk,"","",,Slovak,Michal Sloviak,2022-06-03T15:48:17Z
43339,zebra Grévyho,sk,"","",,Slovak,Michal Sloviak,2022-06-03T15:50:34Z
55655,ohniváčik čiernokrídly,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-06-09T11:44:12Z
57850,leknica žltá,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-06-09T11:45:22Z
68330,spriadač medvedí,sk,Slovakia | Slovakia,"SK,SK",,Slovak,Martin Hromada,2022-06-09T11:46:58Z
963558,švábik škvrnitý,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-06-09T11:48:08Z
55769,šafran jarný,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-06-09T11:49:45Z
127079,sladič obyčajný,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-06-09T11:53:11Z
40151,cicavce,sk,"","",,Slovak,Michal Sloviak,2022-06-15T19:28:36Z
26036,plazy,sk,"","",,Slovak,Michal Sloviak,2022-06-15T19:30:27Z
39532,korytnačky,sk,"","",,Slovak,Michal Sloviak,2022-06-15T19:31:10Z
26039,krokodíly,sk,"","",,Slovak,Michal Sloviak,2022-06-15T19:31:31Z
199870,vijačka domová,sk,"","",,Slovak,Marek Hrušovský,2022-06-19T15:33:41Z
119092,smrek pichľavý,sk,"","",,Slovak,Marek Hrušovský,2022-06-23T21:47:47Z
583414,zanovätník černejúci,sk,"","",,Slovak,Marek Hrušovský,2022-06-24T08:31:40Z
163222,kručinka farbiarska,sk,"","",,Slovak,Marek Hrušovský,2022-06-24T08:33:55Z
55637,čmeľ poľný,sk,"","",,Slovak,Marek Hrušovský,2022-06-24T08:36:27Z
325341,pamora trávová,sk,"","",,Slovak,Marek Hrušovský,2022-06-24T08:40:30Z
147950,kobylka hryzavá,sk,"","",,Slovak,Marek Hrušovský,2022-06-24T08:45:09Z
52913,čakanka obyčajná,sk,"","",,Slovak,Marek Hrušovský,2022-06-24T08:48:19Z
59432,ligurček lekársky,sk,"","",,Slovak,Marek Hrušovský,2022-06-24T08:50:19Z
64161,pšenica letná,sk,"","",,Slovak,Marek Hrušovský,2022-06-24T10:02:57Z
125787,hrachor lúčny,sk,"","",,Slovak,Marek Hrušovský,2022-07-02T11:56:48Z
746753,zlatoň skvostný,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-07-04T12:02:23Z
123920,roháčik obyčajný,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-07-04T12:03:18Z
155030,Bielopásovec jednoradový,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-07-04T12:04:19Z
128258,stužkavec žltý,sk,"","",,Slovak,Marek Hrušovský,2022-07-19T22:39:52Z
129115,chrastavec roľný,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T11:05:29Z
59570,lopúch menší,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T11:08:15Z
465845,pamora hrabanková,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T11:25:18Z
362140,piadica okrová,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T11:27:07Z
60132,pichliač roľný,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T11:27:52Z
53858,ľuľok zemiakový,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T11:30:08Z
128689,šalvia praslenatá,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T11:31:59Z
527577,kosec domový,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T11:33:04Z
132887,siatica výkričníková,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T19:32:32Z
169308,čistec ročný,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T19:33:26Z
56077,ľubovník bodkovaný,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T19:39:44Z
164269,sitina sivá,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T19:42:42Z
212729,vijačka lojová,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T19:45:46Z
118883,uchatka širokolistá,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T19:47:36Z
165962,bochník bledý,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T19:50:22Z
123390,prútnik striebristý,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T19:51:21Z
1123509,bochník úhľadný,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T19:54:36Z
124740,vijačka stepná,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T20:22:45Z
84361,vijačka purpurová,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T20:24:09Z
143034,lienka pestrá,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T20:26:54Z
546408,fuzáč žltoškvrnný,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T20:27:59Z
519055,listnatka žltkastá,sk,"","",,Slovak,Marek Hrušovský,2022-07-25T21:18:59Z
78452,horčiak pieprový,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-03T16:50:25Z
906118,betonika lekárska,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-03T16:52:20Z
159764,zvonček broskyňolistý,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-03T16:54:42Z
1054735,pakost hnedočervený,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-03T21:23:08Z
488807,zubačka žliazkatá,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-03T21:25:37Z
121766,osemočko smaragdové,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-03T21:26:49Z
62456,snehuľčík žltý,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-05T09:41:08Z
7647,vodnár potočný,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-05T09:47:50Z
450658,mramorovka jelšová,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-06T09:00:07Z
466253,štítovka veľká,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-07T12:47:06Z
546603,bystruška potočná,sk,"","",,Slovak,Martin Hromada,2022-08-08T14:49:41Z
470754,kobylka zavalitá,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-08T14:53:53Z
217100,dutohlávka Flörkeho,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-08T14:55:44Z
51275,bzdocha červenonohá,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-08T14:57:22Z
81895,hniezdovka hlístová,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-09T15:08:35Z
62060,Bzdocha zelenkastá,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-09T15:14:40Z
1262449,oman hnidák,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-09T15:17:22Z
469488,bzdocha rohatá,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-09T15:34:31Z
59979,baza chabzdová,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-09T17:42:45Z
325731,fuzáč štvorpruhový,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-09T20:00:28Z
136319,jedľa biela,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-09T20:03:34Z
50716,kruštík,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-09T20:08:25Z
84644,kosec rohatý,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-09T20:25:07Z
120183,križiak dvojfarebný,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-09T20:26:42Z
47653,súmračníkovité,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-10T07:26:52Z
53258,fuzáč obyčajný,sk,Slovakia,SK,,Slovak,Martin Hromada,2022-08-10T10:31:19Z
123657,čmeľ hôrny,sk,"","",,Slovak,Marek Hrušovský,2022-08-11T14:29:31Z
52565,ibiš lekársky,sk,"","",,Slovak,Marek Hrušovský,2022-08-11T14:32:29Z
84517,vŕbovka chlpatá,sk,"","",,Slovak,Marek Hrušovský,2022-08-11T14:36:19Z
196536,strehúnik svetlinový,sk,"","",,Slovak,Marek Hrušovský,2022-08-11T15:26:02Z
55713,nevädza lúčna,sk,"","",,Slovak,Marek Hrušovský,2022-08-12T12:06:21Z
245865,lajniačik lajnový,sk,"","",,Slovak,Marek Hrušovský,2022-08-22T07:38:18Z
84508,bzdôška lucernová,sk,"","",,Slovak,Marek Hrušovský,2022-08-24T20:21:54Z
349275,očkáň traslicový,sk,"","",,Slovak,Marek Hrušovský,2022-08-25T20:45:54Z
168481,hlaváč žltkastý,sk,"","",,Slovak,Marek Hrušovský,2022-08-25T20:47:08Z
357982,perlovec najmenší,sk,"","",,Slovak,Marek Hrušovský,2022-08-25T20:48:29Z
48688,mohár sivý,sk,"","",,Slovak,Marek Hrušovský,2022-08-25T20:50:39Z
341679,listnatka hluchavková,sk,"","",,Slovak,Marek Hrušovský,2022-08-25T20:56:17Z
208078,merík vlnkatý,sk,"","",,Slovak,Marek Hrušovský,2022-08-28T16:13:03Z
124155,katarínka vlnkatá,sk,"","",,Slovak,Marek Hrušovský,2022-08-28T16:14:36Z
480251,ostrôžkár dubový,sk,"","",,Slovak,Marek Hrušovský,2022-08-28T16:17:10Z
320878,mora bielobodá,sk,"","",,Slovak,Marek Hrušovský,2022-08-28T16:26:22Z
125849,dub plstnatý,sk,"","",,Slovak,Marek Hrušovský,2022-08-28T16:27:05Z
83073,zlatobyľ obrovská,sk,"","",,Slovak,Marek Hrušovský,2022-08-28T16:28:01Z
481479,zdravienok neskorý,sk,"","",,Slovak,Marek Hrušovský,2022-08-29T18:56:54Z
124027,vijačka sťahovavá,sk,"","",,Slovak,Marek Hrušovský,2022-08-30T20:54:35Z
